"action_type","type","id","visible","version","changeset","timestamp","user","uid","lat","lon"
"modify","node","8137899859",TRUE,17,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4960650","-1.9416950"
"modify","node","8137900050",TRUE,17,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6459680","-2.8496270"
"modify","node","8137900164",TRUE,17,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.2411121","-3.3141616"
"modify","node","8137900165",TRUE,17,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.2412073","-3.3141651"
"modify","node","8137900240",TRUE,17,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4789540","-1.9722770"
"modify","node","8137900257",TRUE,17,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4524520","-2.8083150"
"modify","node","8137900261",TRUE,17,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.2119470","-2.1763070"
"modify","node","8137900304",TRUE,17,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5110850","-2.4877350"
"modify","node","8137900305",TRUE,17,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5056500","-2.4910810"
"modify","node","8137900306",TRUE,17,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5063980","-2.4822370"
"modify","node","8137900307",TRUE,17,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5112120","-2.5109830"
"modify","node","8137900310",TRUE,17,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5105000","-2.5165220"
"modify","node","8137900311",TRUE,17,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.2386720","-2.4415820"
"modify","node","11142767894",TRUE,17,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4542010","-2.0263200"
"modify","node","7062585770",TRUE,18,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4555076","-2.0577465"
"modify","node","7283404483",TRUE,18,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5803893","-2.1966249"
"modify","node","7352679749",TRUE,18,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4645282","-1.9551493"
"modify","node","8137899429",TRUE,18,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5944710","-2.8262220"
"modify","node","8137899557",TRUE,18,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4645870","-2.0372790"
"modify","node","8137899558",TRUE,18,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4647570","-2.0371760"
"modify","node","8137899575",TRUE,18,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6314804","-2.4514081"
"modify","node","8137899576",TRUE,18,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6313957","-2.4512880"
"modify","node","8137899810",TRUE,18,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.3602100","-2.6358680"
"modify","node","8137900004",TRUE,18,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.7805500","-3.1624050"
"modify","node","8137900245",TRUE,18,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5968030","-2.1869010"
"modify","node","8137900276",TRUE,18,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5364610","-2.2966920"
"modify","node","9778873878",TRUE,18,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.7819330","-3.1257770"
"modify","node","1831055065",TRUE,19,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4136286","-2.1044735"
"modify","node","8137899427",TRUE,19,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5427439","-3.3962557"
"modify","node","8137900072",TRUE,19,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5876850","-2.5358120"
"modify","node","8137900223",TRUE,19,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6185540","-2.2558080"
"modify","node","8137900244",TRUE,19,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5851640","-2.1960490"
"modify","node","7195650453",TRUE,20,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.7501781","-2.9863549"
"modify","node","7398148530",TRUE,20,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.7499370","-3.3514250"
"modify","node","8137899430",TRUE,20,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5945400","-2.8259090"
"modify","node","8137899862",TRUE,20,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4980680","-1.9431320"
"modify","node","8137900263",TRUE,20,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.1873250","-2.1977450"
"modify","node","8137900308",TRUE,20,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4997790","-2.4947400"
"modify","node","8137900309",TRUE,20,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4996900","-2.4946020"
"modify","node","8137900377",TRUE,20,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4697000","-2.6522450"
"modify","node","1786233651",TRUE,21,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6339216","-2.2656577"
"modify","node","2591616373",TRUE,21,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5812641","-2.1394302"
"modify","node","4016729047",TRUE,21,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4859687","-2.6774302"
"modify","node","4293099244",TRUE,21,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5129465","-2.6641710"
"modify","node","8137899798",TRUE,21,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.1935360","-2.4146710"
"modify","node","8137899835",TRUE,21,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.7714510","-3.0737700"
"modify","node","8137899853",TRUE,21,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.7828420","-3.0554640"
"modify","node","8898106730",TRUE,21,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5569920","-2.5364150"
"modify","node","1670532041",TRUE,22,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6265295","-3.3020175"
"modify","node","1793541241",TRUE,22,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5060856","-2.7462794"
"modify","node","2596719708",TRUE,22,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6496815","-2.8325259"
"modify","node","4016729046",TRUE,22,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4851120","-2.6770420"
"modify","node","4021868423",TRUE,22,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4415330","-2.8129990"
"modify","node","4021868425",TRUE,22,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4444280","-2.8198400"
"modify","node","4293118289",TRUE,22,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4869220","-2.6408170"
"modify","node","7985476279",TRUE,22,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6043990","-1.9781540"
"modify","node","8137900070",TRUE,22,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5847099","-2.5351523"
"modify","node","8137900143",TRUE,22,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4003400","-2.8997510"
"modify","node","8137900156",TRUE,22,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.2350870","-3.3168470"
"modify","node","1734279857",TRUE,23,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6493792","-2.0188005"
"modify","node","2596719711",TRUE,23,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6505466","-2.8308571"
"modify","node","3142420174",TRUE,23,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4852550","-2.6615240"
"modify","node","4164997153",TRUE,23,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.1906900","-2.4227910"
"modify","node","4295664354",TRUE,23,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4853688","-2.6653793"
"modify","node","8137899642",TRUE,23,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5019500","-2.6533450"
"modify","node","8137899643",TRUE,23,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5016240","-2.6535470"
"modify","node","8137899793",TRUE,23,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5973501","-2.2920247"
"modify","node","8137899831",TRUE,23,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.7772300","-3.0464743"
"modify","node","1786175809",TRUE,24,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5700645","-2.1816625"
"modify","node","1795946501",TRUE,24,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5190852","-2.7478296"
"modify","node","4021937753",TRUE,24,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4957593","-2.7752499"
"modify","node","4164996276",TRUE,24,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.1904280","-2.1876020"
"modify","node","4295664355",TRUE,24,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4852380","-2.6617530"
"modify","node","4988760196",TRUE,24,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5547773","-2.5431395"
"modify","node","5781722685",TRUE,24,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6267994","-2.0025452"
"modify","node","5793329616",TRUE,24,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6381588","-2.0091972"
"modify","node","6549295480",TRUE,24,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4001340","-2.8997890"
"modify","node","7082533026",TRUE,24,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4522680","-2.0484630"
"modify","node","8137899567",TRUE,24,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6365470","-2.4371850"
"modify","node","8137900069",TRUE,24,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5840660","-2.5368730"
"modify","node","8137900262",TRUE,24,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.1904910","-2.1876020"
"modify","node","8898106747",TRUE,24,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5875530","-2.5390030"
"modify","node","4164997143",TRUE,25,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6058523","-2.1505933"
"modify","node","4164997144",TRUE,25,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5888458","-2.1457732"
"modify","node","5781722095",TRUE,25,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6219468","-1.9936483"
"modify","node","8137899623",TRUE,25,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5685427","-3.1448301"
"modify","node","5159234962",TRUE,26,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5658119","-3.2061785"
"modify","node","847407522",TRUE,27,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6014700","-2.8285020"
"modify","node","1741258662",TRUE,27,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5988712","-2.1495028"
"modify","node","4164996275",TRUE,27,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.1873180","-2.1977580"
"modify","node","7985476255",TRUE,27,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6470860","-2.0042320"
"modify","node","1793541285",TRUE,28,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5135330","-2.7377550"
"modify","node","5781721971",TRUE,28,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6216068","-1.9936004"
"modify","node","1800982567",TRUE,29,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5696540","-2.8175390"
"modify","node","4358939710",TRUE,30,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5143360","-2.7426110"
"modify","node","7082667034",TRUE,30,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.4539026","-2.0482051"
"modify","node","741706280",TRUE,31,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6111680","-2.8304700"
"modify","node","1793541275",TRUE,31,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5144113","-2.7433917"
"modify","node","5638630035",TRUE,32,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.7307423","-3.4611309"
"modify","node","5793329617",TRUE,32,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6317971","-2.0069307"
"modify","node","1461554555",TRUE,33,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.5111950","-2.7607970"
"modify","node","1600035989",TRUE,33,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6352738","-2.0083416"
"modify","node","1600036057",TRUE,34,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6384062","-2.0093270"
"modify","node","4164996257",TRUE,37,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6267914","-2.0042159"
"modify","node","3348709807",TRUE,38,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6267729","-2.0025172"
"modify","node","4214935599",TRUE,44,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6402764","-2.0087953"
"modify","node","4164996258",TRUE,45,"171434179",2025-09-04 05:31:40,"mga_geo","341930","48.6405007","-2.0085365"
"modify","node","13111292032",TRUE,3,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4558723","-2.1298188"
"modify","node","13111292031",TRUE,4,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4485323","-2.1273874"
"modify","node","13001116870",TRUE,7,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.6214960","-2.4381880"
"modify","node","10002216825",TRUE,10,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.5198730","-2.0160550"
"modify","node","10002216827",TRUE,10,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4884160","-2.0100650"
"modify","node","11264979258",TRUE,10,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2580380","-3.4474698"
"modify","node","11264979259",TRUE,10,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2575446","-3.4467349"
"modify","node","11264979260",TRUE,10,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2008578","-2.0459958"
"modify","node","8137845013",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4564430","-2.1232250"
"modify","node","8137845014",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4515920","-2.1302300"
"modify","node","8137845016",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4459260","-2.1402750"
"modify","node","8137899436",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4760980","-3.1866720"
"modify","node","8137899437",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4761210","-3.1869610"
"modify","node","8137899453",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4030220","-2.5968300"
"modify","node","8137899459",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.3340930","-2.2361920"
"modify","node","8137899533",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4910560","-2.1849340"
"modify","node","8137899538",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4658300","-2.1095180"
"modify","node","8137899544",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4985290","-2.1965290"
"modify","node","8137899549",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2879280","-3.5585190"
"modify","node","8137899554",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2771110","-3.5823570"
"modify","node","8137899598",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2269670","-3.1793390"
"modify","node","8137899599",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2302310","-3.1955210"
"modify","node","8137899600",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2300980","-3.1955720"
"modify","node","8137899656",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4044960","-2.6703520"
"modify","node","8137899664",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.3799550","-2.6420890"
"modify","node","8137899685",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4568140","-2.5140940"
"modify","node","8137899686",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4574770","-2.5139500"
"modify","node","8137899694",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.1785940","-2.7614920"
"modify","node","8137899695",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.1786360","-2.7617180"
"modify","node","8137899696",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.1781510","-2.7575970"
"modify","node","8137899756",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.3593770","-3.2127160"
"modify","node","8137899790",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.6073460","-2.2786600"
"modify","node","8137899794",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.5839800","-2.2881300"
"modify","node","8137899795",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.5844810","-2.2879280"
"modify","node","8137899801",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2834560","-3.4233180"
"modify","node","8137899802",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2833390","-3.4233560"
"modify","node","8137899803",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2800700","-3.3967840"
"modify","node","8137899804",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2799540","-3.3969340"
"modify","node","8137899805",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2717600","-3.4477430"
"modify","node","8137899806",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2716500","-3.4476040"
"modify","node","8137899937",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.5242470","-2.2290270"
"modify","node","8137899953",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.1714570","-2.5979790"
"modify","node","8137899954",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.1760890","-2.5915160"
"modify","node","8137899955",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.1807950","-2.5507340"
"modify","node","8137899956",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.1806500","-2.5508500"
"modify","node","8137899974",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.3042880","-3.2328550"
"modify","node","8137899975",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.3041800","-3.2329970"
"modify","node","8137900061",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.5334720","-2.2726490"
"modify","node","8137900062",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.5336210","-2.2730520"
"modify","node","8137900067",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2368960","-3.4434430"
"modify","node","8137900089",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2255280","-3.5076690"
"modify","node","8137900115",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4093820","-2.6241270"
"modify","node","8137900116",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4078880","-2.6239420"
"modify","node","8137900146",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4616020","-2.0891450"
"modify","node","8137900147",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4617260","-2.0890820"
"modify","node","8137900149",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4500020","-2.0944240"
"modify","node","8137900150",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4619140","-2.0942760"
"modify","node","8137900151",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4620530","-2.0947230"
"modify","node","8137900161",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2429560","-3.2940140"
"modify","node","8137900162",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2428050","-3.2936070"
"modify","node","8137900168",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2454820","-3.3441050"
"modify","node","8137900169",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2454620","-3.3443410"
"modify","node","8137900316",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4798360","-2.0367120"
"modify","node","8137900317",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4795950","-2.0361670"
"modify","node","8137900319",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.3078830","-3.4748900"
"modify","node","8137900320",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.3077580","-3.4748650"
"modify","node","8137900321",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.3000480","-3.4513710"
"modify","node","8137900322",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2999830","-3.4514040"
"modify","node","8137900323",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.3000360","-3.5166650"
"modify","node","8137900324",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2999780","-3.5165270"
"modify","node","8137900325",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2923210","-3.5198690"
"modify","node","8137900326",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2922130","-3.5197810"
"modify","node","8137900328",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2880060","-3.5351090"
"modify","node","9778588812",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.5605750","-3.1468380"
"modify","node","10661785870",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.6155990","-2.1191200"
"modify","node","11264979243",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4917256","-2.0256825"
"modify","node","11264984671",TRUE,11,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2770318","-3.5765469"
"modify","node","6782452757",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4655357","-2.1091202"
"modify","node","8137845012",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4565472","-2.1232252"
"modify","node","8137845015",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4486850","-2.1272200"
"modify","node","8137899438",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4739510","-3.1875940"
"modify","node","8137899439",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4740450","-3.1876830"
"modify","node","8137899458",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.3339419","-2.2361607"
"modify","node","8137899465",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2162950","-3.0358100"
"modify","node","8137899466",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2161690","-3.0357970"
"modify","node","8137899570",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.6217550","-2.4382000"
"modify","node","8137899674",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4092020","-2.3230230"
"modify","node","8137899676",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4100610","-2.3214600"
"modify","node","8137899697",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.1914370","-2.7621700"
"modify","node","8137899698",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.1914620","-2.7623200"
"modify","node","8137899748",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2675350","-3.5083510"
"modify","node","8137899749",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2673490","-3.5085520"
"modify","node","8137899750",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2623872","-3.4916891"
"modify","node","8137899751",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2623102","-3.4917328"
"modify","node","8137899754",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.3463570","-3.2135820"
"modify","node","8137899755",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.3462920","-3.2138050"
"modify","node","8137899796",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2015558","-2.9879050"
"modify","node","8137899797",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2014800","-2.9880550"
"modify","node","8137899807",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2936854","-3.4422207"
"modify","node","8137899808",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2935889","-3.4421920"
"modify","node","8137899895",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2395540","-3.2516820"
"modify","node","8137899896",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2394370","-3.2517200"
"modify","node","8137899897",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2407180","-3.2615390"
"modify","node","8137899898",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.2406500","-3.2615500"
"modify","node","8137900033",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.5405660","-2.0084970"
"modify","node","8137900034",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.5405000","-2.0083400"
"modify","node","8137900127",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4216840","-2.6272200"
"modify","node","8137900148",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4497172","-2.0943391"
"modify","node","8137900200",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.1905810","-2.8510850"
"modify","node","8137900201",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.1904150","-2.8511230"
"modify","node","8137900203",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.5796510","-2.2215920"
"modify","node","8137900278",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.5620150","-2.2893810"
"modify","node","8137900343",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.5684790","-3.2686850"
"modify","node","8137900379",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.3480784","-2.1749025"
"modify","node","11264979240",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.7636810","-3.2496149"
"modify","node","11264979241",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.7636443","-3.2495809"
"modify","node","11264979249",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4218640","-2.6272689"
"modify","node","11264979253",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4750232","-2.6052669"
"modify","node","11264979254",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4748621","-2.6052948"
"modify","node","11264979256",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.6885694","-3.0198990"
"modify","node","11264979257",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.6886235","-3.0181050"
"modify","node","11264979268",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.3809917","-2.6453830"
"modify","node","11264984669",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.4849520","-2.6448480"
"modify","node","11264984675",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.3922114","-2.5918920"
"modify","node","11264984676",TRUE,12,"171433912",2025-09-04 05:18:53,"mga_geo","341930","48.3921445","-2.5918749"
